statuses_count,followers_count,friends_count,favourite_count,listed_count,default_profile_binary,profile_use_background_image,verified,tweet_freq,followers_growth_rate,friends_growth_rate,favourites_growth_rate,listed_growth_rate,followers_friends_ratio,screen_name_length,num_digits_in_screen_name,name_length,num_digits_in_name,description_length,hashtags_per_post,urls_per_post,mentions_per_post,words_per_post,IS_BOT
20,18,317,0,0,1,1,1,0.0056433408577878106,0.005079006772009029,0.0894469525959368,0.0,0.0,0.056782334384858045,1,0,2,0,11,0.05,0.0,0.0,10.7,1
28,13,332,0,0,1,1,1,0.007900677200902935,0.003668171557562077,0.09367945823927765,0.0,0.0,0.0391566265060241,1,0,2,0,21,0.17857142857142858,0.0,0.0,11.285714285714286,1
33,16,323,0,0,1,1,1,0.009311512415349887,0.004514672686230248,0.09113995485327314,0.0,0.0,0.04953560371517028,1,0,2,0,15,0.12121212121212122,0.030303030303030304,0.0,10.333333333333334,1
28,11,306,0,0,1,1,1,0.007900677200902935,0.0031038374717832955,0.0863431151241535,0.0,0.0,0.03594771241830065,1,0,2,0,1,0.25,0.03571428571428571,0.03571428571428571,9.785714285714286,1
58,23,461,0,0,1,1,1,0.01636568848758465,0.006489841986455982,0.13007900677200904,0.0,0.0,0.049891540130151846,1,0,2,0,17,0.15517241379310345,0.0,0.0,8.46551724137931,1
26,14,326,0,0,1,1,1,0.007336343115124154,0.0039503386004514675,0.09198645598194131,0.0,0.0,0.04294478527607362,1,0,2,0,1,0.2692307692307692,0.0,0.0,11.038461538461538,1
32,32,326,0,0,1,1,1,0.009029345372460496,0.009029345372460496,0.09198645598194131,0.0,0.0,0.09815950920245399,1,0,2,0,7,0.15625,0.0,0.0,10.0625,1
32,15,328,0,0,1,1,1,0.009029345372460496,0.004232505643340858,0.09255079006772009,0.0,0.0,0.04573170731707317,1,0,2,0,24,0.375,0.0625,0.03125,10.4375,1
21,16,288,0,0,1,1,1,0.005925507900677201,0.004514672686230248,0.08126410835214447,0.0,0.0,0.05555555555555555,1,0,2,0,26,0.047619047619047616,0.0,0.0,9.476190476190476,1
57,22,468,0,0,1,1,1,0.01608352144469526,0.006207674943566591,0.13205417607223477,0.0,0.0,0.04700854700854701,1,0,2,0,13,0.2982456140350877,0.0,0.0,8.842105263157896,1
33,17,326,0,0,1,1,1,0.009311512415349887,0.004796839729119639,0.09198645598194131,0.0,0.0,0.05214723926380368,1,0,2,0,3,0.21212121212121213,0.09090909090909091,0.09090909090909091,8.06060606060606,1
28,24,320,0,0,1,1,1,0.007900677200902935,0.006772009029345372,0.09029345372460497,0.0,0.0,0.075,1,0,2,0,23,0.21428571428571427,0.03571428571428571,0.03571428571428571,11.75,1
35,15,321,0,0,1,1,1,0.009875846501128669,0.004232505643340858,0.09057562076749436,0.0,0.0,0.04672897196261682,1,0,2,0,2,0.11428571428571428,0.02857142857142857,0.02857142857142857,10.342857142857143,1
32,23,352,0,0,1,1,1,0.009029345372460496,0.006489841986455982,0.09932279909706546,0.0,0.0,0.06534090909090909,1,0,2,0,5,0.25,0.0,0.0,10.09375,1
32,22,351,0,0,1,1,1,0.009029345372460496,0.006207674943566591,0.09904063205417607,0.0,0.0,0.06267806267806268,1,0,2,0,25,0.28125,0.0,0.0,7.46875,1
54,17,536,0,0,1,1,1,0.015237020316027089,0.004796839729119639,0.15124153498871332,0.0,0.0,0.03171641791044776,1,0,2,0,8,0.16666666666666666,0.018518518518518517,0.0,10.12962962962963,1
16,10,306,0,0,1,1,1,0.004514672686230248,0.0028216704288939053,0.0863431151241535,0.0,0.0,0.032679738562091505,1,0,2,0,27,0.25,0.0,0.0,9.6875,1
50,19,543,0,0,1,1,1,0.014108352144469526,0.00536117381489842,0.15321670428893905,0.0,0.0,0.034990791896869246,1,0,2,0,18,0.22,0.0,0.0,11.44,1
29,16,292,0,0,1,1,1,0.008182844243792325,0.004514672686230248,0.08239277652370203,0.0,0.0,0.0547945205479452,1,0,2,0,1,0.2413793103448276,0.0,0.0,10.310344827586206,1
41,25,349,0,0,1,1,1,0.011568848758465011,0.007054176072234763,0.0984762979683973,0.0,0.0,0.07163323782234957,1,0,2,0,13,0.1951219512195122,0.0,0.0,11.21951219512195,1
31,16,338,0,0,1,1,1,0.008747178329571106,0.004514672686230248,0.09537246049661399,0.0,0.0,0.047337278106508875,1,0,2,0,12,0.41935483870967744,0.0,0.0,11.258064516129032,1
59,24,626,0,0,1,1,1,0.01664785553047404,0.006772009029345372,0.17663656884875847,0.0,0.0,0.038338658146964855,1,0,2,0,12,0.22413793103448276,0.017241379310344827,0.0,10.827586206896552,1
36,18,330,0,0,1,1,1,0.010158013544018058,0.005079006772009029,0.09311512415349887,0.0,0.0,0.05454545454545454,1,0,2,0,2,0.16666666666666666,0.0,0.0,12.166666666666666,1
31,19,315,0,0,1,1,1,0.008747178329571106,0.00536117381489842,0.08888261851015801,0.0,0.0,0.06031746031746032,1,0,2,0,17,0.3870967741935484,0.0,0.0,9.483870967741936,1
28,14,316,0,0,1,1,1,0.007900677200902935,0.0039503386004514675,0.08916478555304741,0.0,0.0,0.04430379746835443,1,0,2,0,2,0.10714285714285714,0.03571428571428571,0.0,9.321428571428571,1
60,20,527,0,0,1,1,1,0.016930022573363433,0.0056433408577878106,0.1487020316027088,0.0,0.0,0.03795066413662239,1,0,2,0,1,0.13333333333333333,0.0,0.0,8.833333333333334,1
36,18,286,0,0,1,1,1,0.010158013544018058,0.005079006772009029,0.0806997742663657,0.0,0.0,0.06293706293706294,1,0,2,0,12,0.16666666666666666,0.0,0.0,8.666666666666666,1
26,19,311,0,0,1,1,1,0.007336343115124154,0.00536117381489842,0.08775395033860045,0.0,0.0,0.06109324758842444,1,0,2,0,29,0.15384615384615385,0.0,0.0,11.384615384615385,1
61,19,494,0,0,1,1,1,0.017212189616252822,0.00536117381489842,0.13939051918735892,0.0,0.0,0.038461538461538464,1,0,2,0,13,0.2459016393442623,0.0,0.0,9.557377049180328,1
18,23,272,0,0,1,1,1,0.005079006772009029,0.006489841986455982,0.07674943566591422,0.0,0.0,0.08455882352941177,1,0,2,0,1,0.1111111111111111,0.0,0.0,9.277777777777779,1
30,15,280,0,0,1,1,1,0.008465011286681716,0.004232505643340858,0.07900677200902935,0.0,0.0,0.05357142857142857,1,0,2,0,19,0.16666666666666666,0.0,0.03333333333333333,11.466666666666667,1
22,14,260,0,0,1,1,1,0.006207674943566591,0.0039503386004514675,0.07336343115124154,0.0,0.0,0.05384615384615385,1,0,2,0,7,0.2727272727272727,0.045454545454545456,0.0,10.045454545454545,1
26,13,273,0,0,1,1,1,0.007336343115124154,0.003668171557562077,0.07703160270880362,0.0,0.0,0.047619047619047616,1,0,2,0,25,0.038461538461538464,0.0,0.0,13.346153846153847,1
29,18,309,0,0,1,1,1,0.008182844243792325,0.005079006772009029,0.08718961625282166,0.0,0.0,0.05825242718446602,1,0,2,0,1,0.06896551724137931,0.034482758620689655,0.034482758620689655,10.96551724137931,1
55,23,624,0,0,1,1,1,0.015519187358916478,0.006489841986455982,0.17607223476297967,0.0,0.0,0.03685897435897436,1,0,2,0,20,0.36363636363636365,0.01818181818181818,0.0,11.981818181818182,1
58,48,481,0,0,1,1,1,0.01636568848758465,0.013544018058690745,0.13572234762979685,0.0,0.0,0.0997920997920998,1,0,2,0,16,0.20689655172413793,0.0,0.0,10.310344827586206,1
28,16,325,0,0,1,1,1,0.007900677200902935,0.004514672686230248,0.09170428893905191,0.0,0.0,0.04923076923076923,1,0,2,0,17,0.03571428571428571,0.0,0.0,9.964285714285714,1
23,15,323,0,0,1,1,1,0.006489841986455982,0.004232505643340858,0.09113995485327314,0.0,0.0,0.04643962848297214,1,0,2,0,14,0.17391304347826086,0.0,0.0,9.478260869565217,1
32,21,326,0,0,1,1,1,0.009029345372460496,0.005925507900677201,0.09198645598194131,0.0,0.0,0.06441717791411043,1,0,2,0,2,0.25,0.03125,0.03125,11.34375,1
35,18,310,0,0,1,1,1,0.009875846501128669,0.005079006772009029,0.08747178329571106,0.0,0.0,0.05806451612903226,1,0,2,0,6,0.2,0.0,0.0,11.82857142857143,1
20,9,334,0,0,1,1,1,0.0056433408577878106,0.0025395033860045146,0.09424379232505643,0.0,0.0,0.02694610778443114,1,0,2,0,3,0.1,0.1,0.0,9.35,1
54,26,500,0,0,1,1,1,0.015237020316027089,0.007336343115124154,0.14108352144469527,0.0,0.0,0.052,1,0,2,0,16,0.2222222222222222,0.0,0.0,9.407407407407407,1
36,0,2,0,0,1,1,1,0.010158013544018058,0.0,0.000564334085778781,0.0,0.0,0.0,1,0,2,0,19,0.3333333333333333,0.027777777777777776,0.0,10.694444444444445,1
52,25,533,0,0,1,1,1,0.014672686230248307,0.007054176072234763,0.15039503386004516,0.0,0.0,0.04690431519699812,1,0,2,0,17,0.21153846153846154,0.0,0.0,9.961538461538462,1
30,22,270,0,0,1,1,1,0.008465011286681716,0.006207674943566591,0.07618510158013544,0.0,0.0,0.08148148148148149,1,0,2,0,23,0.26666666666666666,0.0,0.0,10.433333333333334,1
34,23,342,0,0,1,1,1,0.009593679458239277,0.006489841986455982,0.09650112866817155,0.0,0.0,0.06725146198830409,1,0,2,0,1,0.2647058823529412,0.058823529411764705,0.029411764705882353,9.470588235294118,1
20,11,294,0,0,1,1,1,0.0056433408577878106,0.0031038374717832955,0.08295711060948081,0.0,0.0,0.03741496598639456,1,0,2,0,18,0.0,0.0,0.0,8.3,1
34,26,302,0,0,1,1,1,0.009593679458239277,0.007336343115124154,0.08521444695259593,0.0,0.0,0.08609271523178808,1,0,2,0,5,0.2647058823529412,0.0,0.0,11.294117647058824,1
34,21,316,0,0,1,1,1,0.009593679458239277,0.005925507900677201,0.08916478555304741,0.0,0.0,0.06645569620253164,1,0,2,0,16,0.23529411764705882,0.029411764705882353,0.0,11.058823529411764,1
50,18,685,0,0,1,1,1,0.014108352144469526,0.005079006772009029,0.19328442437923252,0.0,0.0,0.026277372262773723,1,0,2,0,1,0.1,0.0,0.0,10.04,1
26,11,302,0,0,1,1,1,0.007336343115124154,0.0031038374717832955,0.08521444695259593,0.0,0.0,0.03642384105960265,1,0,2,0,5,0.11538461538461539,0.038461538461538464,0.07692307692307693,10.153846153846153,1
35,18,365,0,0,1,1,1,0.009875846501128669,0.005079006772009029,0.10299097065462753,0.0,0.0,0.049315068493150684,1,0,2,0,1,0.17142857142857143,0.02857142857142857,0.11428571428571428,11.857142857142858,1
29,23,306,0,0,1,1,1,0.008182844243792325,0.006489841986455982,0.0863431151241535,0.0,0.0,0.07516339869281045,1,0,2,0,1,0.20689655172413793,0.0,0.0,9.931034482758621,1
16,15,268,0,0,1,1,1,0.004514672686230248,0.004232505643340858,0.07562076749435666,0.0,0.0,0.055970149253731345,1,0,2,0,1,0.25,0.0,0.0,9.4375,1
63,28,535,0,0,1,1,1,0.017776523702031602,0.007900677200902935,0.15095936794582393,0.0,0.0,0.052336448598130844,1,0,2,0,18,0.19047619047619047,0.015873015873015872,0.015873015873015872,11.047619047619047,1
26,15,284,0,0,1,1,1,0.007336343115124154,0.004232505643340858,0.08013544018058691,0.0,0.0,0.0528169014084507,1,0,2,0,7,0.4230769230769231,0.0,0.0,9.538461538461538,1
34,20,280,0,0,1,1,1,0.009593679458239277,0.0056433408577878106,0.07900677200902935,0.0,0.0,0.07142857142857142,1,0,2,0,28,0.14705882352941177,0.029411764705882353,0.0,11.235294117647058,1
37,12,317,0,0,1,1,1,0.01044018058690745,0.003386004514672686,0.0894469525959368,0.0,0.0,0.03785488958990536,1,0,2,0,27,0.08108108108108109,0.0,0.0,9.135135135135135,1
41,20,332,0,0,1,1,1,0.011568848758465011,0.0056433408577878106,0.09367945823927765,0.0,0.0,0.060240963855421686,1,0,2,0,1,0.14634146341463414,0.0,0.0,9.24390243902439,1
27,24,294,0,0,1,1,1,0.007618510158013544,0.006772009029345372,0.08295711060948081,0.0,0.0,0.08163265306122448,1,0,2,0,29,0.14814814814814814,0.0,0.0,13.407407407407407,1
34,14,319,0,0,1,1,1,0.009593679458239277,0.0039503386004514675,0.09001128668171557,0.0,0.0,0.0438871473354232,1,0,2,0,1,0.23529411764705882,0.058823529411764705,0.058823529411764705,8.617647058823529,1
23,10,297,0,0,1,1,1,0.006489841986455982,0.0028216704288939053,0.08380361173814899,0.0,0.0,0.03367003367003367,1,0,2,0,7,0.13043478260869565,0.0,0.0,11.73913043478261,1
27,16,318,0,0,1,1,1,0.007618510158013544,0.004514672686230248,0.08972911963882618,0.0,0.0,0.050314465408805034,1,0,2,0,14,0.25925925925925924,0.0,0.037037037037037035,10.62962962962963,1
21,18,267,0,0,1,1,1,0.005925507900677201,0.005079006772009029,0.07533860045146727,0.0,0.0,0.06741573033707865,1,0,2,0,6,0.38095238095238093,0.09523809523809523,0.19047619047619047,11.0,1
35,17,313,0,0,1,1,1,0.009875846501128669,0.004796839729119639,0.08831828442437924,0.0,0.0,0.054313099041533544,1,0,2,0,21,0.22857142857142856,0.0,0.0,8.857142857142858,1
29,18,325,0,0,1,1,1,0.008182844243792325,0.005079006772009029,0.09170428893905191,0.0,0.0,0.055384615384615386,1,0,2,0,4,0.3103448275862069,0.0,0.0,9.344827586206897,1
30,9,264,0,0,1,1,1,0.008465011286681716,0.0025395033860045146,0.0744920993227991,0.0,0.0,0.03409090909090909,1,0,2,0,16,0.13333333333333333,0.0,0.0,9.733333333333333,1
33,24,336,0,0,1,1,1,0.009311512415349887,0.006772009029345372,0.09480812641083522,0.0,0.0,0.07142857142857142,1,0,2,0,18,0.21212121212121213,0.030303030303030304,0.0,10.606060606060606,1
25,14,302,0,0,1,1,1,0.007054176072234763,0.0039503386004514675,0.08521444695259593,0.0,0.0,0.046357615894039736,1,0,2,0,7,0.16,0.0,0.0,12.68,1
31,13,327,0,0,1,1,1,0.008747178329571106,0.003668171557562077,0.0922686230248307,0.0,0.0,0.039755351681957186,1,0,2,0,21,0.1935483870967742,0.0,0.0,11.96774193548387,1
37,23,310,0,0,1,1,1,0.01044018058690745,0.006489841986455982,0.08747178329571106,0.0,0.0,0.07419354838709677,1,0,2,0,1,0.1891891891891892,0.0,0.0,11.08108108108108,1
32,17,308,0,0,1,1,1,0.009029345372460496,0.004796839729119639,0.08690744920993228,0.0,0.0,0.05519480519480519,1,0,2,0,3,0.1875,0.0,0.03125,10.96875,1
33,11,345,0,0,1,1,1,0.009311512415349887,0.0031038374717832955,0.09734762979683972,0.0,0.0,0.03188405797101449,1,0,2,0,15,0.24242424242424243,0.030303030303030304,0.0,9.545454545454545,1
33,18,266,0,0,1,1,1,0.009311512415349887,0.005079006772009029,0.07505643340857787,0.0,0.0,0.06766917293233082,1,0,2,0,16,0.12121212121212122,0.0,0.0,11.363636363636363,1
34,16,275,0,0,1,1,1,0.009593679458239277,0.004514672686230248,0.07759593679458239,0.0,0.0,0.05818181818181818,1,0,2,0,2,0.08823529411764706,0.029411764705882353,0.029411764705882353,10.176470588235293,1
25,20,313,0,0,1,1,1,0.007054176072234763,0.0056433408577878106,0.08831828442437924,0.0,0.0,0.06389776357827476,1,0,2,0,5,0.08,0.0,0.0,10.68,1
38,13,320,0,0,1,1,1,0.01072234762979684,0.003668171557562077,0.09029345372460497,0.0,0.0,0.040625,1,0,2,0,1,0.21052631578947367,0.0,0.0,9.052631578947368,1
22,17,262,0,0,1,1,1,0.006207674943566591,0.004796839729119639,0.07392776523702031,0.0,0.0,0.0648854961832061,1,0,2,0,4,0.22727272727272727,0.0,0.0,10.227272727272727,1
20,17,304,0,0,1,1,1,0.0056433408577878106,0.004796839729119639,0.08577878103837472,0.0,0.0,0.05592105263157895,1,0,2,0,5,0.05,0.0,0.0,9.1,1
23,12,269,0,0,1,1,1,0.006489841986455982,0.003386004514672686,0.07590293453724604,0.0,0.0,0.04460966542750929,1,0,2,0,27,0.21739130434782608,0.0,0.0,12.304347826086957,1
47,16,328,0,0,1,1,1,0.013261851015801355,0.004514672686230248,0.09255079006772009,0.0,0.0,0.04878048780487805,1,0,2,0,1,0.2127659574468085,0.02127659574468085,0.02127659574468085,9.319148936170214,1
19,16,289,0,0,1,1,1,0.00536117381489842,0.004514672686230248,0.08154627539503385,0.0,0.0,0.05536332179930796,1,0,2,0,5,0.10526315789473684,0.0,0.0,10.157894736842104,1
67,22,668,5,0,1,1,1,0.018905191873589165,0.006207674943566591,0.18848758465011287,0.0014108352144469526,0.0,0.03293413173652695,1,0,2,0,1,0.16417910447761194,0.0,0.0,7.880597014925373,1
25,18,308,0,0,1,1,1,0.007054176072234763,0.005079006772009029,0.08690744920993228,0.0,0.0,0.05844155844155844,1,0,2,0,29,0.16,0.04,0.0,11.6,1
37,20,326,0,0,1,1,1,0.01044018058690745,0.0056433408577878106,0.09198645598194131,0.0,0.0,0.06134969325153374,1,0,2,0,17,0.21621621621621623,0.0,0.0,8.783783783783784,1
31,16,315,0,0,1,1,1,0.008747178329571106,0.004514672686230248,0.08888261851015801,0.0,0.0,0.050793650793650794,1,0,2,0,1,0.1935483870967742,0.0,0.0,8.741935483870968,1
32,14,293,0,0,1,1,1,0.009029345372460496,0.0039503386004514675,0.08267494356659143,0.0,0.0,0.04778156996587031,1,0,2,0,6,0.1875,0.0,0.0,12.3125,1
32,20,287,0,0,1,1,1,0.009029345372460496,0.0056433408577878106,0.08098194130925508,0.0,0.0,0.06968641114982578,1,0,2,0,6,0.21875,0.0,0.0,7.34375,1
54,21,514,0,0,1,1,1,0.015237020316027089,0.005925507900677201,0.14503386004514673,0.0,0.0,0.04085603112840467,1,0,2,0,25,0.1111111111111111,0.018518518518518517,0.0,10.38888888888889,1
26,13,282,0,0,1,1,1,0.007336343115124154,0.003668171557562077,0.07957110609480812,0.0,0.0,0.04609929078014184,1,0,2,0,19,0.4230769230769231,0.0,0.0,10.038461538461538,1
25,15,274,0,0,1,1,1,0.007054176072234763,0.004232505643340858,0.077313769751693,0.0,0.0,0.05474452554744526,1,0,2,0,27,0.16,0.0,0.0,8.92,1
31,14,307,0,0,1,1,1,0.008747178329571106,0.0039503386004514675,0.08662528216704289,0.0,0.0,0.04560260586319218,1,0,2,0,8,0.3548387096774194,0.0,0.0,12.419354838709678,1
28,18,297,0,0,1,1,1,0.007900677200902935,0.005079006772009029,0.08380361173814899,0.0,0.0,0.06060606060606061,1,0,2,0,10,0.07142857142857142,0.07142857142857142,0.0,10.892857142857142,1
28,25,269,0,0,1,1,1,0.007900677200902935,0.007054176072234763,0.07590293453724604,0.0,0.0,0.09293680297397769,1,0,2,0,1,0.10714285714285714,0.0,0.0,8.5,1
21,17,303,0,0,1,1,1,0.005925507900677201,0.004796839729119639,0.08549661399548533,0.0,0.0,0.056105610561056105,1,0,2,0,18,0.23809523809523808,0.0,0.0,9.238095238095237,1
20,15,319,0,0,1,1,1,0.0056433408577878106,0.004232505643340858,0.09001128668171557,0.0,0.0,0.047021943573667714,1,0,2,0,21,0.10526315789473684,0.0,0.0,10.263157894736842,1
24,12,272,0,0,1,1,1,0.006772009029345372,0.003386004514672686,0.07674943566591422,0.0,0.0,0.04411764705882353,1,0,2,0,15,0.08333333333333333,0.0,0.0,9.0,1
23,18,284,0,0,1,1,1,0.006489841986455982,0.005079006772009029,0.08013544018058691,0.0,0.0,0.06338028169014084,1,0,2,0,21,0.17391304347826086,0.0,0.0,13.130434782608695,1
20,18,277,0,0,1,1,1,0.0056433408577878106,0.005079006772009029,0.07816027088036118,0.0,0.0,0.06498194945848375,1,0,2,0,1,0.3,0.05,0.0,11.1,1
26,15,308,0,0,1,1,1,0.007336343115124154,0.004232505643340858,0.08690744920993228,0.0,0.0,0.048701298701298704,1,0,2,0,12,0.15384615384615385,0.0,0.038461538461538464,8.384615384615385,1
30,20,313,0,0,1,1,1,0.008465011286681716,0.0056433408577878106,0.08831828442437924,0.0,0.0,0.06389776357827476,1,0,2,0,21,0.1,0.0,0.0,10.633333333333333,1
31,19,267,0,0,1,1,1,0.008747178329571106,0.00536117381489842,0.07533860045146727,0.0,0.0,0.07116104868913857,1,0,2,0,10,0.1935483870967742,0.0,0.0,12.258064516129032,1
23,19,319,0,0,1,1,1,0.006489841986455982,0.00536117381489842,0.09001128668171557,0.0,0.0,0.05956112852664577,1,0,2,0,2,0.17391304347826086,0.0,0.0,11.26086956521739,1
33,13,341,0,0,1,1,1,0.009311512415349887,0.003668171557562077,0.09621896162528217,0.0,0.0,0.03812316715542522,1,0,2,0,9,0.030303030303030304,0.030303030303030304,0.030303030303030304,10.818181818181818,1
29,19,228,0,0,1,1,1,0.008182844243792325,0.00536117381489842,0.06433408577878104,0.0,0.0,0.08333333333333333,1,0,2,0,5,0.06896551724137931,0.034482758620689655,0.034482758620689655,8.482758620689655,1
32,21,289,0,0,1,1,1,0.009029345372460496,0.005925507900677201,0.08154627539503385,0.0,0.0,0.0726643598615917,1,0,2,0,4,0.21875,0.0,0.0,9.65625,1
17,21,284,0,0,1,1,1,0.004796839729119639,0.005925507900677201,0.08013544018058691,0.0,0.0,0.07394366197183098,1,0,2,0,1,0.47058823529411764,0.0,0.0,9.117647058823529,1
31,15,317,0,0,1,1,1,0.008747178329571106,0.004232505643340858,0.0894469525959368,0.0,0.0,0.0473186119873817,1,0,2,0,14,0.12903225806451613,0.0,0.0,10.709677419354838,1
23,16,299,0,0,1,1,1,0.006489841986455982,0.004514672686230248,0.08436794582392776,0.0,0.0,0.05351170568561873,1,0,2,0,30,0.5652173913043478,0.08695652173913043,0.08695652173913043,7.869565217391305,1
30,16,293,0,0,1,1,1,0.008465011286681716,0.004514672686230248,0.08267494356659143,0.0,0.0,0.05460750853242321,1,0,2,0,8,0.13333333333333333,0.0,0.1,9.333333333333334,1
29,19,298,0,0,1,1,1,0.008182844243792325,0.00536117381489842,0.08408577878103837,0.0,0.0,0.06375838926174497,1,0,2,0,1,0.10344827586206896,0.0,0.0,9.206896551724139,1
27,14,289,0,0,1,1,1,0.007618510158013544,0.0039503386004514675,0.08154627539503385,0.0,0.0,0.04844290657439446,1,0,2,0,1,0.18518518518518517,0.037037037037037035,0.037037037037037035,12.555555555555555,1
23,23,288,0,0,1,1,1,0.006489841986455982,0.006489841986455982,0.08126410835214447,0.0,0.0,0.0798611111111111,1,0,2,0,13,0.043478260869565216,0.0,0.0,11.0,1
26,19,280,0,0,1,1,1,0.007336343115124154,0.00536117381489842,0.07900677200902935,0.0,0.0,0.06785714285714285,1,0,2,0,14,0.19230769230769232,0.038461538461538464,0.0,8.615384615384615,1
34,10,281,0,0,1,1,1,0.009593679458239277,0.0028216704288939053,0.07928893905191874,0.0,0.0,0.03558718861209965,1,0,2,0,18,0.23529411764705882,0.0,0.0,10.529411764705882,1
22,12,314,0,0,1,1,1,0.006207674943566591,0.003386004514672686,0.08860045146726862,0.0,0.0,0.03821656050955414,1,0,2,0,18,0.09090909090909091,0.0,0.0,9.818181818181818,1
35,21,255,0,0,1,1,1,0.009875846501128669,0.005925507900677201,0.07195259593679458,0.0,0.0,0.08235294117647059,1,0,2,0,8,0.2571428571428571,0.0,0.02857142857142857,11.771428571428572,1
23,17,295,0,0,1,1,1,0.006489841986455982,0.004796839729119639,0.0832392776523702,0.0,0.0,0.0576271186440678,1,0,2,0,5,0.13043478260869565,0.0,0.0,10.695652173913043,1
33,10,266,0,0,1,1,1,0.009311512415349887,0.0028216704288939053,0.07505643340857787,0.0,0.0,0.03759398496240601,1,0,2,0,12,0.06060606060606061,0.0,0.0,10.545454545454545,1
40,16,305,0,0,1,1,1,0.011286681715575621,0.004514672686230248,0.0860609480812641,0.0,0.0,0.05245901639344262,1,0,2,0,1,0.175,0.0,0.0,11.4,1
35,12,307,0,0,1,1,1,0.009875846501128669,0.003386004514672686,0.08662528216704289,0.0,0.0,0.03908794788273615,1,0,2,0,5,0.17142857142857143,0.0,0.0,9.771428571428572,1
23,14,263,0,0,1,1,1,0.006489841986455982,0.0039503386004514675,0.07420993227990971,0.0,0.0,0.053231939163498096,1,0,2,0,3,0.21739130434782608,0.043478260869565216,0.0,8.91304347826087,1
27,14,285,0,0,1,1,1,0.007618510158013544,0.0039503386004514675,0.0804176072234763,0.0,0.0,0.04912280701754386,1,0,2,0,14,0.18518518518518517,0.0,0.0,10.333333333333334,1
26,16,302,0,0,1,1,1,0.007336343115124154,0.004514672686230248,0.08521444695259593,0.0,0.0,0.052980132450331126,1,0,2,0,6,0.2692307692307692,0.038461538461538464,0.0,11.26923076923077,1
32,17,267,0,0,1,1,1,0.009029345372460496,0.004796839729119639,0.07533860045146727,0.0,0.0,0.06367041198501873,1,0,2,0,24,0.21875,0.0,0.0,11.75,1
25,18,267,0,0,1,1,1,0.007054176072234763,0.005079006772009029,0.07533860045146727,0.0,0.0,0.06741573033707865,1,0,2,0,7,0.16,0.0,0.0,10.2,1
28,22,279,0,0,1,1,1,0.007900677200902935,0.006207674943566591,0.07872460496613995,0.0,0.0,0.07885304659498207,1,0,2,0,26,0.25,0.0,0.0,11.0,1
29,15,270,0,0,1,1,1,0.008182844243792325,0.004232505643340858,0.07618510158013544,0.0,0.0,0.05555555555555555,1,0,2,0,7,0.1724137931034483,0.0,0.13793103448275862,13.068965517241379,1
24,18,267,0,0,1,1,1,0.006772009029345372,0.005079006772009029,0.07533860045146727,0.0,0.0,0.06741573033707865,1,0,2,0,3,0.125,0.041666666666666664,0.041666666666666664,9.291666666666666,1
24,15,301,0,0,1,1,1,0.006772009029345372,0.004232505643340858,0.08493227990970655,0.0,0.0,0.04983388704318937,1,0,2,0,3,0.16666666666666666,0.0,0.0,9.208333333333334,1
32,15,276,0,0,1,1,1,0.009029345372460496,0.004232505643340858,0.07787810383747178,0.0,0.0,0.05434782608695652,1,0,2,0,2,0.21875,0.0,0.0,11.90625,1
31,8,259,0,0,1,1,1,0.008747178329571106,0.002257336343115124,0.07308126410835214,0.0,0.0,0.03088803088803089,1,0,2,0,23,0.06451612903225806,0.0,0.0,10.193548387096774,1
29,6,245,0,0,1,1,1,0.008182844243792325,0.001693002257336343,0.06913092550790068,0.0,0.0,0.024489795918367346,1,0,2,0,8,0.20689655172413793,0.034482758620689655,0.0,12.03448275862069,1
28,20,288,0,0,1,1,1,0.007900677200902935,0.0056433408577878106,0.08126410835214447,0.0,0.0,0.06944444444444445,1,0,2,0,10,0.25,0.0,0.0,10.714285714285714,1
39,16,277,0,0,1,1,1,0.01100451467268623,0.004514672686230248,0.07816027088036118,0.0,0.0,0.05776173285198556,1,0,2,0,1,0.15384615384615385,0.0,0.0,10.384615384615385,1
26,13,262,0,0,1,1,1,0.007336343115124154,0.003668171557562077,0.07392776523702031,0.0,0.0,0.04961832061068702,1,0,2,0,26,0.23076923076923078,0.0,0.0,9.923076923076923,1
24,12,307,0,0,1,1,1,0.006772009029345372,0.003386004514672686,0.08662528216704289,0.0,0.0,0.03908794788273615,1,0,2,0,11,0.08333333333333333,0.0,0.0,11.458333333333334,1
26,12,278,0,0,1,1,1,0.007336343115124154,0.003386004514672686,0.07844243792325056,0.0,0.0,0.04316546762589928,1,0,2,0,1,0.07692307692307693,0.0,0.0,11.423076923076923,1
31,18,270,0,0,1,1,1,0.008747178329571106,0.005079006772009029,0.07618510158013544,0.0,0.0,0.06666666666666667,1,0,2,0,1,0.16129032258064516,0.0,0.0,10.225806451612904,1
25,24,270,0,0,1,1,1,0.007054176072234763,0.006772009029345372,0.07618510158013544,0.0,0.0,0.08888888888888889,1,0,2,0,8,0.44,0.0,0.0,8.28,1
26,12,288,0,0,1,1,1,0.007336343115124154,0.003386004514672686,0.08126410835214447,0.0,0.0,0.041666666666666664,1,0,2,0,1,0.15384615384615385,0.0,0.0,10.846153846153847,1
29,16,262,0,0,1,1,1,0.008182844243792325,0.004514672686230248,0.07392776523702031,0.0,0.0,0.061068702290076333,1,0,2,0,10,0.2413793103448276,0.0,0.0,11.758620689655173,1
